Indx	Word	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV			
40	ahlehktrowmaeglahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.L.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.L.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00501849	0.00415394	0.00466516	0.00405014	0.00348197	0.00181129	0.00312243	0.00250616	0.00026566	0.00007447	0.00021595	0.00015348	0.00012148	0.00002330	0.00008428	0.00004883	0.06347095	0.07353355	0.06165833	0.07495152	0.05791057	0.07018396	0.05678940	0.07145757	64979171.06617648	0.14207378	0.15856777	0.16566627	64979128.70588236	0.12761715	0.14450128	0.14885954			
41	ahlehktrowmaegnahlihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.N.AH.L.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.N.AH0.L.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00532600	0.00321865	0.00488352	0.00424621	0.00411851	0.00188328	0.00366559	0.00301331	0.00032104	0.00008523	0.00024505	0.00016879	0.00015665	0.00003524	0.00010949	0.00007048	0.06495624	0.06951045	0.06512804	0.07160140	0.05939586	0.06616086	0.06025910	0.06810746	32489585.21323530	0.16251246	0.18030690	0.18967587	32489574.85294118	0.14805583	0.16624041	0.17286915			
42	ahlehktrowmaegnahnihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.N.AH.N.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.N.AH0.N.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00576330	0.00416520	0.00550165	0.00499085	0.00459147	0.00256340	0.00422173	0.00351882	0.00026112	0.00007475	0.00020339	0.00014903	0.00010973	0.00001997	0.00007200	0.00003858	0.06567653	0.08128341	0.06674993	0.08070294	0.06011615	0.07793382	0.06188100	0.07720899	64979172.02205882	0.14506481	0.16240409	0.16926771	64979122.13235294	0.13060818	0.14833759	0.15246098			
43	ahlehktrowmaegnahtihzaem (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.N.AH.T.IH.Z.AE.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.N.AH0.T.IH2.Z.AE2.M	7	17	0	0	0	0	0	0	0	0	0.00455772	0.00365785	0.00425776	0.00366159	0.00301769	0.00154435	0.00274414	0.00222428	0.00021210	0.00009705	0.00020152	0.00016685	0.00007562	0.00003431	0.00007393	0.00005988	0.06332559	0.07262130	0.06271664	0.07380326	0.05776521	0.06927171	0.05784771	0.07030932	32489569.19852941	0.14606182	0.16240409	0.17046819	32489565.42647059	0.13160519	0.14833759	0.15366146			
44	ahlehktrowmaegnahtiyzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.N.AH.T.IY.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.N.AH0.T.IY0.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00442288	0.00365596	0.00422744	0.00375359	0.00375642	0.00200285	0.00341785	0.00277856	0.00026498	0.00011454	0.00024576	0.00019814	0.00015465	0.00005099	0.00013599	0.00009833	0.06609854	0.09050103	0.07231412	0.09243831	0.06379408	0.08822578	0.07011141	0.09013214	64979109.88970588	0.12761715	0.14450128	0.14885954	64979141.88970588	0.12761715	0.14450128	0.14885954			
45	ahlehktrowmaegnahvihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.N.AH.V.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.N.AH0.V.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00396230	0.00298169	0.00376872	0.00340643	0.00305728	0.00170564	0.00274634	0.00226769	0.00021425	0.00006832	0.00018144	0.00013634	0.00009385	0.00001785	0.00006359	0.00003616	0.05983419	0.06553210	0.05913887	0.06710254	0.05427381	0.06218252	0.05426994	0.06360860	64979123.08088236	0.14506481	0.16240409	0.16926771	64979163.54411764	0.13060818	0.14833759	0.15246098			
46	ahlehktrowmaegnahzihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.N.AH.Z.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.N.AH0.Z.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00404921	0.00285482	0.00383588	0.00342980	0.00313240	0.00164869	0.00284322	0.00236960	0.00022311	0.00006268	0.00018082	0.00012858	0.00009220	0.00001547	0.00005907	0.00003201	0.06519634	0.06869093	0.06367228	0.07041324	0.05963595	0.06534134	0.05880335	0.06691930	64979137.19852942	0.14506481	0.16240409	0.16926771	64979136.25000000	0.13060818	0.14833759	0.15246098			
47	ahlehktrowmaegnihtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.N.IH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.N.IH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00461670	0.00410863	0.00431317	0.00389487	0.00301002	0.00196648	0.00272478	0.00232774	0.00022435	0.00007367	0.00018823	0.00014193	0.00009173	0.00001555	0.00006051	0.00003231	0.06269414	0.06347860	0.05926965	0.06587201	0.05696693	0.06011002	0.05436075	0.06235784	64979147.53676470	0.12761715	0.14450128	0.14885954	64979103.29411764	0.11316052	0.13043478	0.13205282			
48	ahlehktrowmaegniytihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.N.IY.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.N.IY0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00430531	0.00342029	0.00406817	0.00373228	0.00273557	0.00143051	0.00249380	0.00217312	0.00020234	0.00007746	0.00017042	0.00013557	0.00008338	0.00002744	0.00005228	0.00003528	0.06536339	0.06780613	0.06204793	0.07037534	0.05973628	0.06443042	0.05713046	0.06684961	32489572.01470588	0.13160519	0.14833759	0.15366146	32489593.65441177	0.11714856	0.13427110	0.13685474			
49	ahlehktrowmaegnoytihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.N.OY.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.N.OY2.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00408433	0.00308797	0.00378711	0.00333605	0.00261057	0.00124078	0.00234518	0.00195940	0.00019428	0.00005500	0.00015636	0.00011235	0.00008279	0.00001231	0.00005017	0.00002601	0.05895720	0.06133442	0.05621441	0.06356473	0.05339682	0.05798484	0.05134547	0.06007078	64979113.65441176	0.12761715	0.14450128	0.14885954	64979172.94117648	0.11316052	0.13043478	0.13205282			
50	ahlehktrowmaegshahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.SH.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.SH.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00499017	0.00411611	0.00465395	0.00404616	0.00350903	0.00183012	0.00317562	0.00257622	0.00022753	0.00006720	0.00018280	0.00013581	0.00008397	0.00001252	0.00005069	0.00002692	0.05931305	0.06721017	0.05649297	0.06828626	0.05375267	0.06386058	0.05162404	0.06479231	64979114.59558824	0.14207378	0.15856777	0.16566627	64979175.76470588	0.12761715	0.14450128	0.14885954			
51	ahlehktrowmaegzahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.G.Z.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.G.Z.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00473679	0.00407159	0.00443066	0.00390968	0.00325054	0.00179410	0.00295247	0.00244603	0.00023423	0.00006694	0.00019042	0.00014055	0.00009161	0.00001679	0.00006076	0.00003726	0.06260955	0.06763564	0.05901766	0.06918354	0.05704917	0.06428605	0.05414873	0.06568959	64979147.53676470	0.14207378	0.15856777	0.16566627	64979174.82352942	0.12761715	0.14450128	0.14885954			
52	ahlehktrowmaelnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.L.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.L.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00500821	0.00424812	0.00467754	0.00409412	0.00350277	0.00190418	0.00317133	0.00256946	0.00025533	0.00009876	0.00021436	0.00017237	0.00011090	0.00003228	0.00008024	0.00005861	0.06934546	0.07848061	0.06868152	0.07992204	0.06378508	0.07513081	0.06381217	0.07642793	32489577.67647059	0.15104686	0.16879795	0.17286915	32489595.55147059	0.13659023	0.15473146	0.15606242			
53	ahlehktrowmaengnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.NG.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.NG.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00494166	0.00428424	0.00464213	0.00411015	0.00345531	0.00194115	0.00314672	0.00259086	0.00024819	0.00009822	0.00021101	0.00017117	0.00010655	0.00003196	0.00007830	0.00005789	0.06719769	0.07467712	0.06560390	0.07600653	0.06163731	0.07132747	0.06073480	0.07251254	64979163.55147060	0.14506481	0.16240409	0.16926771	64979179.54411764	0.13060818	0.14833759	0.15246098			
54	ahlehktrowmaennahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.N.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.N.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00533027	0.00502284	0.00503191	0.00447699	0.00375359	0.00263474	0.00348310	0.00293867	0.00027497	0.00013795	0.00023967	0.00019617	0.00012501	0.00006876	0.00009953	0.00008019	0.07094949	0.08209977	0.07127783	0.08277045	0.06538911	0.07874984	0.06640826	0.07927626	32489573.92647059	0.18793619	0.20332481	0.21248499	32489597.44852941	0.17347956	0.18925831	0.19567827			
55	ahlehktrowmaeshnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.SH.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.SH.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00492498	0.00422485	0.00460681	0.00406220	0.00343653	0.00188510	0.00311248	0.00254280	0.00025477	0.00010071	0.00021781	0.00017640	0.00011255	0.00003435	0.00008513	0.00006317	0.06631865	0.07474223	0.06521235	0.07599094	0.06075826	0.07139258	0.06034328	0.07249695	64979164.49264706	0.14506481	0.16240409	0.16926771	64979191.77941176	0.13060818	0.14833759	0.15246098			
56	ahlehktrowmaesnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.S.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.S.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00509164	0.00432460	0.00476824	0.00422500	0.00357426	0.00197793	0.00326083	0.00270273	0.00026305	0.00010302	0.00022404	0.00017993	0.00011678	0.00003616	0.00008874	0.00006573	0.06942702	0.07791368	0.06766710	0.07900601	0.06386664	0.07456391	0.06279782	0.07551193	64979143.78676470	0.14506481	0.16240409	0.16926771	64979132.48529412	0.13060818	0.14833759	0.15246098			
57	ahlehktrowmaetnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.T.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.T.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00501772	0.00469291	0.00470770	0.00416211	0.00351408	0.00232978	0.00320342	0.00264013	0.00026362	0.00010923	0.00022596	0.00018637	0.00012031	0.00004238	0.00009203	0.00007280	0.07080450	0.08028575	0.07052062	0.08162003	0.06524411	0.07693588	0.06565112	0.07812587	64979165.43382354	0.14506481	0.16240409	0.16926771	64979185.19117648	0.13060818	0.14833759	0.15246098			
58	ahlehktrowmaeznahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AE.Z.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AE1.Z.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00488831	0.00430630	0.00458296	0.00407627	0.00340261	0.00196289	0.00308865	0.00255738	0.00024796	0.00010406	0.00021279	0.00017745	0.00010631	0.00003761	0.00008013	0.00006427	0.06938171	0.07589441	0.06726349	0.07724566	0.06382133	0.07254472	0.06239425	0.07375163	64979158.84558824	0.14506481	0.16240409	0.16926771	64979172.01470588	0.13060818	0.14833759	0.15246098			
59	ahlehktrowmahgnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.AH.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.AH0.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00528895	0.00440338	0.00494888	0.00436172	0.00378307	0.00196686	0.00340362	0.00275671	0.00026373	0.00010624	0.00022828	0.00018525	0.00011466	0.00003497	0.00008748	0.00006394	0.07244599	0.08084274	0.07194363	0.08257816	0.06684781	0.07750633	0.06709227	0.07908557	32489580.50000000	0.15104686	0.16879795	0.17286915	32489534.37500000	0.13659023	0.15473146	0.15606242			
60	ahlehktrowmehgnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.EH.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.EH2.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00493798	0.00422870	0.00462212	0.00412239	0.00335232	0.00179347	0.00300371	0.00244109	0.00025431	0.00010129	0.00021772	0.00017548	0.00010996	0.00003356	0.00008239	0.00006032	0.06501353	0.07314866	0.06368854	0.07441694	0.05926760	0.06975032	0.05873837	0.07085876	32489582.38970588	0.16251246	0.18030690	0.18967587	32489587.08823530	0.14805583	0.16624041	0.17286915			
61	ahlehktrowmihgnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.IH.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.IH0.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00509338	0.00432412	0.00476765	0.00424799	0.00350176	0.00184913	0.00313645	0.00255671	0.00026101	0.00010265	0.00022450	0.00017989	0.00011337	0.00003455	0.00008634	0.00006299	0.06950906	0.07588178	0.06737677	0.07741907	0.06365670	0.07205785	0.06228413	0.07353285	64979148.49264706	0.14506481	0.16240409	0.16926771	64979105.19117648	0.13060818	0.14833759	0.15246098			
62	ahlehktrowmiygnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.IY.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.IY0.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00485727	0.00442653	0.00454960	0.00404973	0.00336403	0.00180637	0.00302675	0.00245761	0.00025227	0.00010025	0.00021638	0.00017408	0.00010925	0.00003354	0.00008222	0.00006027	0.06779143	0.07849640	0.06738520	0.07953816	0.06223077	0.07516616	0.06254766	0.07605618	64979123.08088236	0.14506481	0.16240409	0.16926771	64979163.54411764	0.13060818	0.14833759	0.15246098			
63	ahlehktrowmuwgnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.M.UW.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.M.UW0.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00478937	0.00414634	0.00448127	0.00398306	0.00332183	0.00179036	0.00298536	0.00243279	0.00025011	0.00009977	0.00021429	0.00017336	0.00010925	0.00003354	0.00008222	0.00006027	0.06481738	0.07310760	0.06360234	0.07437841	0.05923049	0.06974636	0.05873182	0.07085756	32489578.61764706	0.17048854	0.18542199	0.19207683	64979072.25000000	0.13060818	0.14833759	0.15246098			
64	ahlehktrownaardiyahgraem (w:electrocardiogram)	AH.L.EH.K.T.R.OW.N.AA.R.D.IY.AH.G.R.AE.M	AH0.L.EH2.K.T.R.OW0.N.AA1.R.D.IY0.AH0.G.R.AE2.M	7	17	0	0	0	0	0	0	0	0	0.00407385	0.00240520	0.00393837	0.00353521	0.00297549	0.00162267	0.00279816	0.00250409	0.00023377	0.00009554	0.00022108	0.00018068	0.00009632	0.00003558	0.00008853	0.00007095	0.05700765	0.04718852	0.04901091	0.04836922	0.05471044	0.04492860	0.04683422	0.04606671	64979147.48529412	0.09770688	0.10358056	0.11044418	64979099.48529412	0.09770688	0.10358056	0.11044418			
65	ahlehktrownaegnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.N.AE.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.N.AE1.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00492711	0.00419210	0.00459700	0.00405715	0.00341311	0.00181054	0.00306332	0.00247915	0.00025613	0.00010041	0.00021862	0.00017524	0.00011066	0.00003308	0.00008268	0.00005910	0.06908546	0.08081781	0.06880646	0.08076082	0.06352484	0.07746820	0.06393746	0.07726684	64979151.30147060	0.12761715	0.14450128	0.14885954	64979130.58823530	0.11316052	0.13043478	0.13205282			
66	ahlehktrowshaardiyahgraem (w:electrocardiogram)	AH.L.EH.K.T.R.OW.SH.AA.R.D.IY.AH.G.R.AE.M	AH0.L.EH2.K.T.R.OW0.SH.AA1.R.D.IY0.AH0.G.R.AE2.M	7	17	0	0	0	0	0	0	0	0	0.00395706	0.00219655	0.00383897	0.00343032	0.00293429	0.00149482	0.00277441	0.00248484	0.00022776	0.00009438	0.00021539	0.00017797	0.00009679	0.00003648	0.00009018	0.00007242	0.05313271	0.04040021	0.04447061	0.04291805	0.05083571	0.03814032	0.04229397	0.04061557	64979154.07352942	0.09770688	0.10358056	0.11044418	64979115.48529412	0.09770688	0.10358056	0.11044418			
67	ahlehktrowshaegnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.SH.AE.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.SH.AE1.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00481498	0.00411463	0.00449422	0.00395824	0.00336605	0.00180781	0.00303532	0.00246636	0.00025034	0.00009870	0.00021296	0.00017157	0.00010984	0.00003311	0.00008275	0.00005903	0.06521052	0.07402951	0.06426615	0.07530964	0.05965011	0.07067992	0.05939721	0.07181569	64979120.24264706	0.12761715	0.14450128	0.14885954	64979113.64705882	0.11316052	0.13043478	0.13205282			
68	ahlehktrowtaardiyahgraem (w:electrocardiogram)	AH.L.EH.K.T.R.OW.T.AA.R.D.IY.AH.G.R.AE.M	AH0.L.EH2.K.T.R.OW0.T.AA1.R.D.IY0.AH0.G.R.AE2.M	7	17	0	0	0	0	0	0	0	0	0.00407055	0.00227191	0.00394619	0.00354626	0.00299871	0.00153971	0.00282834	0.00254807	0.00024342	0.00011178	0.00023401	0.00020549	0.00010643	0.00005067	0.00010305	0.00009499	0.05780319	0.04501183	0.04908801	0.04748581	0.05550593	0.04275192	0.04691132	0.04518331	64979150.30882354	0.09770688	0.10358056	0.11044418	64979127.72058824	0.09770688	0.10358056	0.11044418			
69	ahlehktrowtaegnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.T.AE.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.T.AE1.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00496417	0.00418273	0.00463681	0.00408691	0.00345329	0.00184278	0.00311453	0.00253509	0.00026067	0.00010176	0.00022033	0.00017780	0.00011478	0.00003349	0.00008455	0.00006009	0.06988100	0.07864112	0.06888356	0.07987740	0.06432033	0.07529152	0.06401456	0.07638343	64979164.47794118	0.12761715	0.14450128	0.14885954	64979118.35294118	0.11316052	0.13043478	0.13205282			
70	ahlehktrowzaardiyahgraem (w:electrocardiogram)	AH.L.EH.K.T.R.OW.Z.AA.R.D.IY.AH.G.R.AE.M	AH0.L.EH2.K.T.R.OW0.Z.AA1.R.D.IY0.AH0.G.R.AE2.M	7	17	0	0	0	0	0	0	0	0	0.00400052	0.00224840	0.00389049	0.00350502	0.00295348	0.00148625	0.00277702	0.00247122	0.00023196	0.00009609	0.00022099	0.00018108	0.00009726	0.00003572	0.00008921	0.00007164	0.05636791	0.04231878	0.04691927	0.04498075	0.05407073	0.04005889	0.04474261	0.04267826	64979155.95588236	0.09770688	0.10358056	0.11044418	64979129.60294118	0.09770688	0.10358056	0.11044418			
71	ahlehktrowzaegnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.OW.Z.AE.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.OW0.Z.AE1.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00486755	0.00418062	0.00456122	0.00405895	0.00339049	0.00181275	0.00305123	0.00247916	0.00025681	0.00010138	0.00022033	0.00017597	0.00011231	0.00003338	0.00008390	0.00005970	0.06844572	0.07594808	0.06671482	0.07737235	0.06288513	0.07259848	0.06184585	0.07387839	64979169.18382354	0.12761715	0.14450128	0.14885954	64979128.70588236	0.11316052	0.13043478	0.13205282			
72	ahlehktruhkaardiyahgraem (w:electrocardiogram)	AH.L.EH.K.T.R.UH.K.AA.R.D.IY.AH.G.R.AE.M	AH0.L.EH2.K.T.R.UH2.K.AA1.R.D.IY0.AH0.G.R.AE2.M	7	17	0	0	0	0	0	0	0	0	0.00397995	0.00231628	0.00387441	0.00350419	0.00301830	0.00157363	0.00288790	0.00258955	0.00023604	0.00010426	0.00022332	0.00018480	0.00010408	0.00004852	0.00010045	0.00008394	0.05285212	0.03975384	0.04402508	0.04239498	0.05082319	0.03758262	0.04203525	0.04015873	64979160.65441176	0.09471585	0.09974424	0.10684273	64979129.59558824	0.09471585	0.09974424	0.10684273			
73	ahlehktruhmaegnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.UH.M.AE.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.UH2.M.AE1.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00474377	0.00414259	0.00442188	0.00391085	0.00338504	0.00187816	0.00307793	0.00252244	0.00024240	0.00009543	0.00020525	0.00016447	0.00010655	0.00003323	0.00008113	0.00005785	0.06430345	0.07285499	0.06315884	0.07414475	0.05901114	0.06959408	0.05847671	0.07071703	64979170.13235294	0.14107677	0.15856777	0.16446579	64979122.12500000	0.12662014	0.14450128	0.14765906			
74	ahlehktruwkaardiyahgraem (w:electrocardiogram)	AH.L.EH.K.T.R.UW.K.AA.R.D.IY.AH.G.R.AE.M	AH0.L.EH2.K.T.R.UW2.K.AA1.R.D.IY0.AH0.G.R.AE2.M	7	17	0	0	0	0	0	0	0	0	0.00406415	0.00230080	0.00396310	0.00355290	0.00302557	0.00157663	0.00289482	0.00259666	0.00024194	0.00011297	0.00022950	0.00019713	0.00010490	0.00004872	0.00010137	0.00008437	0.05319953	0.04001789	0.04434024	0.04269863	0.05094573	0.03768561	0.04216190	0.04027367	64979175.71323530	0.09471585	0.09974424	0.10684273	64979169.12500000	0.09471585	0.09974424	0.10684273			
75	ahlehktruwmaegnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.R.UW.M.AE.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.R.UW2.M.AE1.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00490015	0.00424112	0.00459421	0.00408272	0.00340967	0.00188537	0.00310042	0.00253988	0.00025919	0.00011644	0.00022627	0.00019299	0.00011184	0.00003574	0.00008738	0.00006311	0.06465086	0.07311904	0.06347400	0.07444839	0.05913368	0.06969707	0.05860336	0.07083197	64979152.25000000	0.14107677	0.15856777	0.16446579	64979131.53676470	0.12662014	0.14450128	0.14765906			
76	ahlehktshowkaardiyahgraem (w:electrocardiogram)	AH.L.EH.K.T.SH.OW.K.AA.R.D.IY.AH.G.R.AE.M	AH0.L.EH2.K.T.SH.OW0.K.AA1.R.D.IY0.AH0.G.R.AE2.M	7	17	0	0	0	0	0	0	0	0	0.00361986	0.00215158	0.00352202	0.00317105	0.00261198	0.00140857	0.00249440	0.00224263	0.00022889	0.00010160	0.00021433	0.00017989	0.00009726	0.00004670	0.00009392	0.00008024	0.05226817	0.03939143	0.04367437	0.04195476	0.04997196	0.03713410	0.04149962	0.03965453	64979146.52941176	0.08873380	0.09335038	0.10324129	64979105.11764706	0.08873380	0.09335038	0.10324129			
77	ahlehktshowmaegnahtihzahm (w:electromagnetism)	AH.L.EH.K.T.SH.OW.M.AE.G.N.AH.T.IH.Z.AH.M	AH0.L.EH2.K.T.SH.OW0.M.AE1.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00439009	0.00400588	0.00408394	0.00361681	0.00298155	0.00171464	0.00269191	0.00217947	0.00023740	0.00009471	0.00020164	0.00016337	0.00010067	0.00003246	0.00007685	0.00005655	0.06371949	0.07249259	0.06280813	0.07370453	0.05815991	0.06914556	0.05794108	0.07021282	64979119.30147060	0.13509472	0.15217391	0.16086435	64979110.82352942	0.12063809	0.13810742	0.14405762			
78	ahleyktrowkaardiyahgraem (w:electrocardiogram)	AH.L.EY.K.T.R.OW.K.AA.R.D.IY.AH.G.R.AE.M	AH0.L.EY1.K.T.R.OW0.K.AA1.R.D.IY0.AH0.G.R.AE2.M	7	17	0	0	0	0	0	0	0	0	0.00402593	0.00238342	0.00393694	0.00358492	0.00317683	0.00179470	0.00309178	0.00288252	0.00019474	0.00008511	0.00017305	0.00014344	0.00011901	0.00005129	0.00010988	0.00008974	0.05275693	0.03965248	0.04395969	0.04207585	0.05184154	0.03870129	0.04323725	0.04136396	64979121.12500000	0.09471585	0.09974424	0.10684273	64979114.53676470	0.09471585	0.09974424	0.10684273			
79	ahleyktrowmaegnahtihzahm (w:electromagnetism)	AH.L.EY.K.T.R.OW.M.AE.G.N.AH.T.IH.Z.AH.M	AH0.L.EY1.K.T.R.OW0.M.AE1.G.N.AH0.T.IH2.Z.AH0.M	7	17	0	0	0	0	0	0	0	0	0.00479616	0.00423772	0.00449885	0.00403068	0.00354639	0.00210077	0.00328928	0.00281936	0.00020234	0.00007675	0.00016152	0.00012354	0.00012219	0.00003797	0.00009441	0.00006788	0.06420825	0.07275363	0.06309346	0.07382562	0.06002948	0.07071275	0.05967871	0.07192226	64979160.72058824	0.14107677	0.15856777	0.16446579	64979121.18382354	0.12662014	0.14450128	0.14765906			
